year,week,province,Civilian,Non-Civilian
2017,13,Damascus,3.0,2.0
2017,13,Damascus Suburbs,21.0,11.0
2017,13,Daraa,14.0,15.0
2017,13,Deir Ezzor,0.0,4.0
2017,13,Hama,13.0,13.0
2017,13,Hasakeh,0.0,1.0
2017,13,Homs,3.0,4.0
2017,13,Idlib,21.0,12.0
2017,13,Lattakia,1.0,0.0
2017,13,Quneitra,0.0,0.0
2017,13,Raqqa,28.0,1.0
2017,13,Sweida,0.0,0.0
2017,13,Tartous,0.0,0.0
2017,14,Aleppo,40.0,9.0
2017,14,Damascus,9.0,2.0
2017,14,Damascus Suburbs,70.0,17.0
2017,14,Daraa,26.0,23.0
2017,14,Deir Ezzor,6.0,0.0
2017,14,Hama,56.0,9.0
2017,14,Hasakeh,0.0,0.0
2017,14,Homs,17.0,8.0
2017,14,Idlib,131.0,13.0
2017,14,Lattakia,0.0,1.0
2017,14,Quneitra,0.0,0.0
2017,14,Raqqa,14.0,1.0
2017,14,Sweida,0.0,0.0
2017,14,Tartous,0.0,0.0
2017,15,Aleppo,14.0,3.0
2017,15,Damascus,5.0,7.0
2017,15,Damascus Suburbs,23.0,18.0
2017,15,Daraa,7.0,31.0
2017,15,Deir Ezzor,12.0,2.0
2017,15,Hama,8.0,11.0
2017,15,Hasakeh,0.0,0.0
2017,15,Homs,3.0,6.0
2017,15,Idlib,19.0,10.0
2017,15,Lattakia,0.0,0.0
2017,15,Quneitra,0.0,0.0
2017,15,Raqqa,5.0,0.0
2017,15,Sweida,0.0,0.0
2017,15,Tartous,0.0,1.0
2017,16,Aleppo,17.0,4.0
2017,16,Damascus,2.0,9.0
2017,16,Damascus Suburbs,20.0,15.0
2017,16,Daraa,7.0,17.0
2017,16,Deir Ezzor,28.0,2.0
2017,16,Hama,16.0,19.0
2017,16,Hasakeh,0.0,0.0
2017,16,Homs,5.0,8.0
2017,16,Idlib,19.0,20.0
2017,16,Lattakia,0.0,0.0
2017,16,Quneitra,0.0,0.0
2017,16,Raqqa,0.0,0.0
2017,16,Sweida,0.0,0.0
2017,16,Tartous,0.0,0.0
2017,17,Aleppo,10.0,2.0
2017,17,Damascus,0.0,5.0
2017,17,Damascus Suburbs,20.0,75.0
2017,17,Daraa,17.0,31.0
2017,17,Deir Ezzor,0.0,1.0
2017,17,Hama,31.0,28.0
2017,17,Hasakeh,0.0,0.0
2017,17,Homs,19.0,3.0
2017,17,Idlib,44.0,12.0
2017,17,Lattakia,0.0,0.0
2017,17,Quneitra,0.0,0.0
2017,17,Raqqa,7.0,0.0
2017,17,Sweida,0.0,0.0
2017,17,Tartous,0.0,4.0
2017,18,Aleppo,23.0,2.0
2017,18,Damascus,6.0,14.0
2017,18,Damascus Suburbs,18.0,65.0
2017,18,Daraa,11.0,14.0
2017,18,Deir Ezzor,12.0,8.0
2017,18,Hama,10.0,29.0
2017,18,Hasakeh,0.0,0.0
2017,18,Homs,11.0,7.0
2017,18,Idlib,20.0,18.0
2017,18,Lattakia,0.0,0.0
2017,18,Quneitra,0.0,0.0
2017,18,Raqqa,3.0,0.0
2017,18,Sweida,0.0,0.0
2017,18,Tartous,0.0,0.0
2017,19,Aleppo,39.0,1.0
2017,19,Damascus,0.0,1.0
2017,19,Damascus Suburbs,4.0,14.0
2017,19,Daraa,2.0,14.0
2017,19,Deir Ezzor,44.0,13.0
2017,19,Hama,5.0,3.0
2017,19,Hasakeh,0.0,0.0
2017,19,Homs,16.0,4.0
2017,19,Idlib,7.0,8.0
2017,19,Lattakia,0.0,0.0
2017,19,Quneitra,0.0,1.0
2017,19,Raqqa,12.0,0.0
2017,19,Sweida,0.0,0.0
2017,19,Tartous,0.0,0.0
2017,20,Aleppo,13.0,5.0
2017,20,Damascus,1.0,2.0
2017,20,Damascus Suburbs,9.0,17.0
2017,20,Daraa,14.0,9.0
2017,20,Deir Ezzor,54.0,1.0
2017,20,Hama,3.0,17.0
2017,20,Hasakeh,0.0,0.0
2017,20,Homs,12.0,1.0
2017,20,Idlib,3.0,6.0
2017,20,Lattakia,0.0,0.0
2017,20,Quneitra,0.0,0.0
2017,20,Raqqa,1.0,0.0
2017,20,Sweida,0.0,0.0
2017,20,Tartous,0.0,0.0
2017,21,Aleppo,33.0,4.0
2017,21,Damascus,2.0,2.0
2017,21,Damascus Suburbs,8.0,2.0
2017,21,Daraa,11.0,10.0
2017,21,Deir Ezzor,47.0,0.0
2017,21,Hama,9.0,4.0
2017,21,Hasakeh,0.0,0.0
2017,21,Homs,31.0,6.0
2017,21,Idlib,1.0,5.0
2017,21,Lattakia,0.0,0.0
2017,21,Quneitra,0.0,0.0
2017,21,Raqqa,11.0,0.0
2017,21,Sweida,0.0,0.0
2017,21,Tartous,0.0,0.0
2017,22,Aleppo,16.0,9.0
2017,22,Damascus,7.0,0.0
2017,22,Damascus Suburbs,6.0,20.0
2017,22,Daraa,20.0,33.0
2017,22,Deir Ezzor,34.0,6.0
2017,22,Hama,2.0,3.0
2017,22,Hasakeh,0.0,0.0
2017,22,Homs,2.0,2.0
2017,22,Idlib,4.0,8.0
2017,22,Lattakia,0.0,0.0
2017,22,Quneitra,0.0,2.0
2017,22,Raqqa,0.0,0.0
2017,22,Sweida,0.0,0.0
2017,22,Tartous,0.0,0.0
2017,23,Aleppo,16.0,5.0
2017,23,Damascus,1.0,0.0
2017,23,Damascus Suburbs,3.0,9.0
2017,23,Daraa,39.0,20.0
2017,23,Deir Ezzor,31.0,9.0
2017,23,Hama,2.0,3.0
2017,23,Hasakeh,0.0,0.0
2017,23,Homs,19.0,1.0
2017,23,Idlib,6.0,7.0
2017,23,Lattakia,0.0,0.0
2017,23,Quneitra,0.0,1.0
2017,23,Raqqa,2.0,0.0
2017,23,Sweida,0.0,0.0
2017,23,Tartous,0.0,1.0
2017,24,Aleppo,7.0,21.0
2017,24,Damascus,1.0,0.0
2017,24,Damascus Suburbs,9.0,20.0
2017,24,Daraa,19.0,12.0
2017,24,Deir Ezzor,34.0,0.0
2017,24,Hama,2.0,3.0
2017,24,Hasakeh,0.0,0.0
2017,24,Homs,16.0,9.0
2017,24,Idlib,10.0,6.0
2017,24,Lattakia,0.0,0.0
2017,24,Quneitra,0.0,0.0
2017,24,Raqqa,2.0,0.0
2017,24,Sweida,0.0,0.0
2017,24,Tartous,0.0,0.0
2017,25,Aleppo,7.0,2.0
2017,25,Damascus,1.0,2.0
2017,25,Damascus Suburbs,8.0,8.0
2017,25,Daraa,12.0,28.0
2017,25,Deir Ezzor,48.0,5.0
2017,25,Hama,11.0,0.0
2017,25,Hasakeh,0.0,0.0
2017,25,Homs,11.0,7.0
2017,25,Idlib,12.0,12.0
2017,25,Lattakia,0.0,0.0
2017,25,Quneitra,0.0,21.0
2017,25,Raqqa,35.0,0.0
2017,25,Sweida,0.0,0.0
2017,25,Tartous,0.0,0.0
2017,26,Aleppo,1.0,0.0
2017,26,Damascus,7.0,1.0
2017,26,Damascus Suburbs,6.0,13.0
2017,26,Daraa,20.0,40.0
2017,26,Deir Ezzor,74.0,2.0
2017,26,Hama,4.0,2.0
2017,26,Hasakeh,0.0,0.0
2017,26,Homs,15.0,4.0
2017,26,Idlib,3.0,12.0
2017,26,Lattakia,0.0,0.0
2017,26,Quneitra,7.0,17.0
2017,26,Raqqa,43.0,0.0
2017,26,Sweida,15.0,0.0
2017,26,Tartous,0.0,0.0
2017,27,Aleppo,21.0,0.0
2017,27,Damascus,3.0,2.0
2017,27,Damascus Suburbs,12.0,16.0
2017,27,Daraa,13.0,7.0
2017,27,Deir Ezzor,22.0,12.0
2017,27,Hama,3.0,0.0
2017,27,Hasakeh,0.0,0.0
2017,27,Homs,18.0,5.0
2017,27,Idlib,2.0,4.0
2017,27,Lattakia,0.0,0.0
2017,27,Quneitra,0.0,0.0
2017,27,Raqqa,29.0,0.0
2017,27,Sweida,0.0,0.0
2017,27,Tartous,0.0,0.0
2017,28,Aleppo,18.0,0.0
2017,28,Damascus,1.0,0.0
2017,28,Damascus Suburbs,32.0,14.0
2017,28,Daraa,6.0,2.0
2017,28,Deir Ezzor,64.0,18.0
2017,28,Hama,4.0,3.0
2017,28,Hasakeh,3.0,0.0
2017,28,Homs,13.0,5.0
2017,28,Idlib,5.0,3.0
2017,28,Lattakia,0.0,0.0
2017,28,Quneitra,0.0,0.0
2017,28,Raqqa,27.0,0.0
2017,28,Sweida,0.0,0.0
2017,28,Tartous,0.0,0.0
2017,29,Aleppo,18.0,7.0
2017,29,Damascus,6.0,0.0
2017,29,Damascus Suburbs,17.0,21.0
2017,29,Daraa,6.0,3.0
2017,29,Deir Ezzor,53.0,3.0
2017,29,Hama,15.0,1.0
2017,29,Hasakeh,0.0,0.0
2017,29,Homs,21.0,3.0
2017,29,Idlib,12.0,31.0
2017,29,Lattakia,0.0,0.0
2017,29,Quneitra,0.0,0.0
2017,29,Raqqa,78.0,0.0
2017,29,Sweida,0.0,0.0
2017,29,Tartous,0.0,0.0
2017,30,Aleppo,26.0,3.0
2017,30,Damascus,0.0,1.0
2017,30,Damascus Suburbs,17.0,3.0
2017,30,Daraa,2.0,8.0
2017,30,Deir Ezzor,37.0,0.0
2017,30,Hama,7.0,7.0
2017,30,Hasakeh,0.0,0.0
2017,30,Homs,6.0,5.0
2017,30,Idlib,7.0,6.0
2017,30,Lattakia,0.0,0.0
2017,30,Quneitra,1.0,0.0
2017,30,Raqqa,37.0,0.0
2017,30,Sweida,0.0,0.0
2017,30,Tartous,0.0,0.0
2017,31,Aleppo,11.0,0.0
2017,31,Damascus,6.0,1.0
2017,31,Damascus Suburbs,17.0,3.0
2017,31,Daraa,1.0,6.0
2017,31,Deir Ezzor,49.0,2.0
2017,31,Hama,7.0,3.0
2017,31,Hasakeh,0.0,0.0
2017,31,Homs,11.0,3.0
2017,31,Idlib,3.0,7.0
2017,31,Lattakia,0.0,0.0
2017,31,Quneitra,0.0,0.0
2017,31,Raqqa,52.0,0.0
2017,31,Sweida,1.0,0.0
2017,31,Tartous,0.0,0.0
2017,32,Aleppo,4.0,1.0
2017,32,Damascus,1.0,0.0
2017,32,Damascus Suburbs,10.0,16.0
2017,32,Daraa,1.0,40.0
2017,32,Deir Ezzor,1.0,0.0
2017,32,Hama,4.0,4.0
2017,32,Hasakeh,0.0,0.0
2017,32,Homs,45.0,0.0
2017,32,Idlib,13.0,9.0
2017,32,Lattakia,0.0,0.0
2017,32,Quneitra,0.0,4.0
2017,32,Raqqa,28.0,0.0
2017,32,Sweida,0.0,0.0
2017,32,Tartous,0.0,0.0
2017,33,Aleppo,12.0,3.0
2017,33,Damascus,9.0,1.0
2017,33,Damascus Suburbs,14.0,13.0
2017,33,Daraa,2.0,9.0
2017,33,Deir Ezzor,0.0,0.0
2017,33,Hama,7.0,6.0
2017,33,Hasakeh,0.0,0.0
2017,33,Homs,22.0,0.0
2017,33,Idlib,3.0,6.0
2017,33,Lattakia,0.0,0.0
2017,33,Quneitra,4.0,0.0
2017,33,Raqqa,104.0,0.0
2017,33,Sweida,0.0,0.0
2017,33,Tartous,0.0,0.0
2017,34,Aleppo,8.0,3.0
2017,34,Damascus,2.0,0.0
2017,34,Damascus Suburbs,16.0,5.0
2017,34,Daraa,13.0,4.0
2017,34,Deir Ezzor,1.0,0.0
2017,34,Hama,5.0,0.0
2017,34,Hasakeh,0.0,0.0
2017,34,Homs,33.0,2.0
2017,34,Idlib,1.0,4.0
2017,34,Lattakia,0.0,0.0
2017,34,Quneitra,0.0,0.0
2017,34,Raqqa,11.0,1.0
2017,34,Sweida,0.0,2.0
2017,34,Tartous,0.0,0.0
2017,35,Aleppo,2.0,0.0
2017,35,Damascus,1.0,0.0
2017,35,Damascus Suburbs,7.0,9.0
2017,35,Daraa,3.0,13.0
2017,35,Deir Ezzor,14.0,2.0
2017,35,Hama,0.0,0.0
2017,35,Hasakeh,0.0,0.0
2017,35,Homs,2.0,9.0
2017,35,Idlib,3.0,10.0
2017,35,Lattakia,0.0,0.0
2017,35,Quneitra,0.0,0.0
2017,35,Raqqa,29.0,3.0
2017,35,Sweida,0.0,0.0
2017,35,Tartous,0.0,0.0
2017,36,Aleppo,6.0,1.0
2017,36,Damascus,3.0,0.0
2017,36,Damascus Suburbs,11.0,4.0
2017,36,Daraa,3.0,5.0
2017,36,Deir Ezzor,72.0,0.0
2017,36,Hama,20.0,0.0
2017,36,Hasakeh,0.0,0.0
2017,36,Homs,2.0,1.0
2017,36,Idlib,0.0,7.0
2017,36,Lattakia,0.0,0.0
2017,36,Quneitra,0.0,2.0
2017,36,Raqqa,30.0,0.0
2017,36,Sweida,0.0,0.0
2017,36,Tartous,0.0,0.0
2017,37,Aleppo,0.0,0.0
2017,37,Damascus,0.0,0.0
2017,37,Damascus Suburbs,9.0,5.0
2017,37,Daraa,5.0,5.0
2017,37,Deir Ezzor,93.0,0.0
2017,37,Hama,4.0,1.0
2017,37,Hasakeh,0.0,0.0
2017,37,Homs,5.0,3.0
2017,37,Idlib,6.0,5.0
2017,37,Lattakia,0.0,0.0
2017,37,Quneitra,1.0,0.0
2017,37,Raqqa,22.0,1.0
2017,37,Sweida,0.0,0.0
2017,37,Tartous,0.0,0.0
2017,38,Aleppo,4.0,1.0
2017,38,Damascus,1.0,2.0
2017,38,Damascus Suburbs,8.0,18.0
2017,38,Daraa,4.0,4.0
2017,38,Deir Ezzor,27.0,37.0
2017,38,Hama,45.0,14.0
2017,38,Hasakeh,0.0,0.0
2017,38,Homs,21.0,4.0
2017,38,Idlib,37.0,61.0
2017,38,Lattakia,0.0,0.0
2017,38,Quneitra,0.0,0.0
2017,38,Raqqa,4.0,0.0
2017,38,Sweida,0.0,0.0
2017,38,Tartous,0.0,0.0
2017,39,Aleppo,18.0,2.0
2017,39,Damascus,0.0,0.0
2017,39,Damascus Suburbs,38.0,9.0
2017,39,Daraa,8.0,8.0
2017,39,Deir Ezzor,1.0,0.0
2017,39,Hama,9.0,2.0
2017,39,Hasakeh,0.0,0.0
2017,39,Homs,23.0,2.0
2017,39,Idlib,113.0,6.0
2017,39,Lattakia,0.0,0.0
2017,39,Quneitra,0.0,0.0
2017,39,Raqqa,23.0,0.0
2017,39,Sweida,0.0,0.0
2017,39,Tartous,0.0,0.0
2017,40,Aleppo,19.0,1.0
2017,40,Damascus,1.0,0.0
2017,40,Damascus Suburbs,5.0,7.0
2017,40,Daraa,2.0,4.0
2017,40,Deir Ezzor,115.0,30.0
2017,40,Hama,15.0,4.0
2017,40,Hasakeh,0.0,0.0
2017,40,Homs,3.0,4.0
2017,40,Idlib,25.0,11.0
2017,40,Lattakia,0.0,0.0
2017,40,Quneitra,0.0,0.0
2017,40,Raqqa,41.0,1.0
2017,40,Sweida,0.0,0.0
2017,40,Tartous,0.0,0.0
2017,41,Aleppo,4.0,3.0
2017,41,Damascus,1.0,1.0
2017,41,Damascus Suburbs,8.0,6.0
2017,41,Daraa,10.0,3.0
2017,41,Deir Ezzor,59.0,13.0
2017,41,Hama,2.0,3.0
2017,41,Hasakeh,0.0,0.0
2017,41,Homs,38.0,3.0
2017,41,Idlib,2.0,17.0
2017,41,Lattakia,0.0,0.0
2017,41,Quneitra,0.0,0.0
2017,41,Raqqa,71.0,0.0
2017,41,Sweida,0.0,0.0
2017,41,Tartous,0.0,0.0
2017,42,Aleppo,1.0,0.0
2017,42,Damascus,3.0,5.0
2017,42,Damascus Suburbs,14.0,8.0
2017,42,Daraa,5.0,9.0
2017,42,Deir Ezzor,0.0,0.0
2017,42,Hama,13.0,0.0
2017,42,Hasakeh,0.0,0.0
2017,42,Homs,95.0,4.0
2017,42,Idlib,1.0,2.0
2017,42,Lattakia,0.0,1.0
2017,42,Quneitra,0.0,0.0
2017,42,Raqqa,6.0,0.0
2017,42,Sweida,0.0,0.0
2017,42,Tartous,0.0,0.0
2017,43,Aleppo,0.0,0.0
2017,43,Damascus,1.0,2.0
2017,43,Damascus Suburbs,23.0,0.0
2017,43,Daraa,4.0,16.0
2017,43,Deir Ezzor,0.0,0.0
2017,43,Hama,2.0,1.0
2017,43,Hasakeh,0.0,0.0
2017,43,Homs,6.0,4.0
2017,43,Idlib,0.0,0.0
2017,43,Lattakia,0.0,0.0
2017,43,Quneitra,0.0,0.0
2017,43,Raqqa,20.0,0.0
2017,43,Sweida,0.0,0.0
2017,43,Tartous,0.0,0.0
2017,44,Aleppo,1.0,0.0
2017,44,Damascus,5.0,1.0
2017,44,Damascus Suburbs,25.0,2.0
2017,44,Daraa,9.0,9.0
2017,44,Deir Ezzor,1.0,0.0
2017,44,Hama,2.0,3.0
2017,44,Hasakeh,0.0,0.0
2017,44,Homs,2.0,3.0
2017,44,Idlib,8.0,7.0
2017,44,Lattakia,0.0,0.0
2017,44,Quneitra,0.0,0.0
2017,44,Raqqa,3.0,0.0
2017,44,Sweida,0.0,0.0
2017,44,Tartous,0.0,0.0
2017,45,Aleppo,5.0,3.0
2017,45,Damascus,0.0,0.0
2017,45,Damascus Suburbs,18.0,4.0
2017,45,Daraa,8.0,1.0
2017,45,Deir Ezzor,0.0,0.0
2017,45,Hama,2.0,10.0
2017,45,Hasakeh,0.0,0.0
2017,45,Homs,6.0,2.0
2017,45,Idlib,4.0,23.0
2017,45,Lattakia,0.0,0.0
2017,45,Quneitra,0.0,0.0
2017,45,Raqqa,22.0,0.0
2017,45,Sweida,0.0,0.0
2017,45,Tartous,0.0,0.0
2017,46,Aleppo,63.0,14.0
2017,46,Damascus,1.0,0.0
2017,46,Damascus Suburbs,85.0,25.0
2017,46,Daraa,4.0,6.0
2017,46,Deir Ezzor,0.0,0.0
2017,46,Hama,4.0,5.0
2017,46,Hasakeh,0.0,0.0
2017,46,Homs,1.0,1.0
2017,46,Idlib,3.0,3.0
2017,46,Lattakia,1.0,0.0
2017,46,Quneitra,0.0,0.0
2017,46,Raqqa,8.0,0.0
2017,46,Sweida,0.0,0.0
2017,46,Tartous,0.0,0.0
2017,47,Aleppo,3.0,1.0
2017,47,Damascus,15.0,2.0
2017,47,Damascus Suburbs,76.0,17.0
2017,47,Daraa,2.0,5.0
2017,47,Deir Ezzor,27.0,12.0
2017,47,Hama,2.0,2.0
2017,47,Hasakeh,0.0,0.0
2017,47,Homs,1.0,2.0
2017,47,Idlib,2.0,5.0
2017,47,Lattakia,0.0,0.0
2017,47,Quneitra,0.0,0.0
2017,47,Raqqa,30.0,0.0
2017,47,Sweida,0.0,0.0
2017,47,Tartous,0.0,0.0
2017,48,Aleppo,0.0,2.0
2017,48,Damascus,9.0,0.0
2017,48,Damascus Suburbs,73.0,13.0
2017,48,Daraa,1.0,7.0
2017,48,Deir Ezzor,37.0,6.0
2017,48,Hama,2.0,3.0
2017,48,Hasakeh,0.0,0.0
2017,48,Homs,5.0,5.0
2017,48,Idlib,4.0,7.0
2017,48,Lattakia,0.0,0.0
2017,48,Quneitra,0.0,0.0
2017,48,Raqqa,28.0,1.0
2017,48,Sweida,0.0,0.0
2017,48,Tartous,0.0,0.0
2017,49,Aleppo,0.0,10.0
2017,49,Damascus,3.0,1.0
2017,49,Damascus Suburbs,21.0,8.0
2017,49,Daraa,3.0,0.0
2017,49,Deir Ezzor,38.0,5.0
2017,49,Hama,2.0,6.0
2017,49,Hasakeh,0.0,0.0
2017,49,Homs,16.0,2.0
2017,49,Idlib,13.0,10.0
2017,49,Lattakia,0.0,0.0
2017,49,Quneitra,0.0,0.0
2017,49,Raqqa,22.0,1.0
2017,49,Sweida,0.0,0.0
2017,49,Tartous,0.0,0.0
2017,50,Aleppo,6.0,2.0
2017,50,Damascus,0.0,1.0
2017,50,Damascus Suburbs,3.0,5.0
2017,50,Daraa,1.0,0.0
2017,50,Deir Ezzor,53.0,0.0
2017,50,Hama,1.0,3.0
2017,50,Hasakeh,0.0,0.0
2017,50,Homs,0.0,1.0
2017,50,Idlib,15.0,9.0
2017,50,Lattakia,0.0,0.0
2017,50,Quneitra,0.0,0.0
2017,50,Raqqa,23.0,0.0
2017,50,Sweida,0.0,0.0
2017,50,Tartous,0.0,0.0
2017,51,Aleppo,6.0,2.0
2017,51,Damascus,3.0,3.0
2017,51,Damascus Suburbs,7.0,4.0
2017,51,Daraa,0.0,1.0
2017,51,Deir Ezzor,41.0,0.0
2017,51,Hama,5.0,3.0
2017,51,Hasakeh,0.0,0.0
2017,51,Homs,3.0,3.0
2017,51,Idlib,20.0,8.0
2017,51,Lattakia,0.0,2.0
2017,51,Quneitra,0.0,0.0
2017,51,Raqqa,8.0,0.0
2017,51,Sweida,0.0,0.0
2017,51,Tartous,0.0,0.0
2017,52,Aleppo,11.0,1.0
2017,52,Damascus,1.0,1.0
2017,52,Damascus Suburbs,42.0,14.0
2017,52,Daraa,2.0,8.0
2017,52,Deir Ezzor,16.0,7.0
2017,52,Hama,6.0,1.0
2017,52,Hasakeh,0.0,0.0
2017,52,Homs,6.0,2.0
2017,52,Idlib,54.0,20.0
2017,52,Lattakia,0.0,0.0
2017,52,Quneitra,0.0,0.0
2017,52,Raqqa,18.0,1.0
2017,52,Sweida,0.0,0.0
2017,52,Tartous,0.0,0.0
2018,1,Aleppo,0.0,0.0
2018,1,Damascus,0.0,1.0
2018,1,Damascus Suburbs,32.0,5.0
2018,1,Daraa,0.0,1.0
2018,1,Deir Ezzor,0.0,0.0
2018,1,Hama,3.0,6.0
2018,1,Hasakeh,0.0,0.0
2018,1,Homs,3.0,2.0
2018,1,Idlib,12.0,10.0
2018,1,Lattakia,0.0,0.0
2018,1,Quneitra,0.0,0.0
2018,1,Raqqa,5.0,3.0
2018,1,Sweida,0.0,0.0
2018,1,Tartous,0.0,0.0
2018,2,Aleppo,0.0,0.0
2018,2,Damascus,0.0,0.0
2018,2,Damascus Suburbs,0.0,0.0
2018,2,Daraa,0.0,0.0
2018,2,Deir Ezzor,0.0,0.0
2018,2,Hama,0.0,3.0
2018,2,Hasakeh,0.0,0.0
2018,2,Homs,1.0,1.0
2018,2,Idlib,0.0,0.0
2018,2,Lattakia,0.0,0.0
2018,2,Quneitra,0.0,0.0
2018,2,Raqqa,0.0,0.0
2018,2,Sweida,0.0,0.0
2018,2,Tartous,0.0,0.0
