"","year","week","province","count"
"2510",2014,34,"Sweida",0
"2511",2014,34,"Damascus",20
"2512",2014,34,"Daraa",51
"2513",2014,34,"Deir.Ezzor",26
"2514",2014,34,"Hama",43
"2515",2014,34,"Homs",39
"2516",2014,34,"Idlib",19
"2517",2014,34,"Lattakia",4
"2518",2014,34,"Quneitra",5
"2519",2014,34,"Damascus.Suburbs",90
"2520",2014,34,"Tartous",1
"2521",2014,35,"Hasakeh",3
"2522",2014,35,"Aleppo",114
"2523",2014,35,"Raqqa",10
"2524",2014,35,"Sweida",1
"2525",2014,35,"Damascus",15
"2526",2014,35,"Daraa",43
"2527",2014,35,"Deir.Ezzor",41
"2528",2014,35,"Hama",71
"2529",2014,35,"Homs",49
"2530",2014,35,"Idlib",69
"2531",2014,35,"Lattakia",0
"2532",2014,35,"Quneitra",9
"2533",2014,35,"Damascus.Suburbs",114
"2534",2014,35,"Tartous",0
"2535",2014,36,"Hasakeh",4
"2536",2014,36,"Aleppo",69
"2537",2014,36,"Raqqa",88
"2538",2014,36,"Sweida",0
"2539",2014,36,"Damascus",46
"2540",2014,36,"Daraa",49
"2541",2014,36,"Deir.Ezzor",70
"2542",2014,36,"Hama",76
"2543",2014,36,"Homs",93
"2544",2014,36,"Idlib",89
"2545",2014,36,"Lattakia",0
"2546",2014,36,"Quneitra",18
"2547",2014,36,"Damascus.Suburbs",93
"2548",2014,36,"Tartous",0
"2549",2014,37,"Hasakeh",4
"2550",2014,37,"Aleppo",72
"2551",2014,37,"Raqqa",5
"2552",2014,37,"Sweida",0
"2553",2014,37,"Damascus",17
"2554",2014,37,"Daraa",37
"2555",2014,37,"Deir.Ezzor",21
"2556",2014,37,"Hama",65
"2557",2014,37,"Homs",36
"2558",2014,37,"Idlib",45
"2559",2014,37,"Lattakia",5
"2560",2014,37,"Quneitra",3
"2561",2014,37,"Damascus.Suburbs",211
"2562",2014,37,"Tartous",2
"2563",2014,38,"Hasakeh",13
"2564",2014,38,"Aleppo",150
"2565",2014,38,"Raqqa",4
"2566",2014,38,"Sweida",0
"2567",2014,38,"Damascus",16
"2568",2014,38,"Daraa",33
"2569",2014,38,"Deir.Ezzor",32
"2570",2014,38,"Hama",56
"2571",2014,38,"Homs",69
"2572",2014,38,"Idlib",102
"2573",2014,38,"Lattakia",5
"2574",2014,38,"Quneitra",20
"2575",2014,38,"Damascus.Suburbs",151
"2576",2014,38,"Tartous",0
"2577",2014,39,"Hasakeh",6
"2578",2014,39,"Aleppo",25
"2579",2014,39,"Raqqa",4
"2580",2014,39,"Sweida",0
"2581",2014,39,"Damascus",15
"2582",2014,39,"Daraa",24
"2583",2014,39,"Deir.Ezzor",16
"2584",2014,39,"Hama",30
"2585",2014,39,"Homs",14
"2586",2014,39,"Idlib",45
"2587",2014,39,"Lattakia",2
"2588",2014,39,"Quneitra",3
"2589",2014,39,"Damascus.Suburbs",125
"2590",2014,39,"Tartous",0
"2591",2014,40,"Hasakeh",1
"2592",2014,40,"Aleppo",52
"2593",2014,40,"Raqqa",1
"2594",2014,40,"Sweida",0
"2595",2014,40,"Damascus",13
"2596",2014,40,"Daraa",75
"2597",2014,40,"Deir.Ezzor",5
"2598",2014,40,"Hama",25
"2599",2014,40,"Homs",53
"2600",2014,40,"Idlib",63
"2601",2014,40,"Lattakia",7
"2602",2014,40,"Quneitra",4
"2603",2014,40,"Damascus.Suburbs",142
"2604",2014,40,"Tartous",0
"2605",2014,41,"Hasakeh",0
"2606",2014,41,"Aleppo",62
"2607",2014,41,"Raqqa",1
"2608",2014,41,"Sweida",0
"2609",2014,41,"Damascus",6
"2610",2014,41,"Daraa",112
"2611",2014,41,"Deir.Ezzor",3
"2612",2014,41,"Hama",15
"2613",2014,41,"Homs",33
"2614",2014,41,"Idlib",71
"2615",2014,41,"Lattakia",4
"2616",2014,41,"Quneitra",3
"2617",2014,41,"Damascus.Suburbs",93
"2618",2014,41,"Tartous",0
"2619",2014,42,"Hasakeh",3
"2620",2014,42,"Aleppo",64
"2621",2014,42,"Raqqa",0
"2622",2014,42,"Sweida",0
"2623",2014,42,"Damascus",43
"2624",2014,42,"Daraa",46
"2625",2014,42,"Deir.Ezzor",38
"2626",2014,42,"Hama",43
"2627",2014,42,"Homs",37
"2628",2014,42,"Idlib",72
"2629",2014,42,"Lattakia",1
"2630",2014,42,"Quneitra",5
"2631",2014,42,"Damascus.Suburbs",135
"2632",2014,42,"Tartous",0
"2633",2014,43,"Hasakeh",0
"2634",2014,43,"Aleppo",64
"2635",2014,43,"Raqqa",0
"2636",2014,43,"Sweida",0
"2637",2014,43,"Damascus",11
"2638",2014,43,"Daraa",113
"2639",2014,43,"Deir.Ezzor",9
"2640",2014,43,"Hama",23
"2641",2014,43,"Homs",75
"2642",2014,43,"Idlib",60
"2643",2014,43,"Lattakia",1
"2644",2014,43,"Quneitra",11
"2645",2014,43,"Damascus.Suburbs",92
"2646",2014,43,"Tartous",0
"2647",2014,44,"Hasakeh",0
"2648",2014,44,"Aleppo",29
"2649",2014,44,"Raqqa",1
"2650",2014,44,"Sweida",0
"2651",2014,44,"Damascus",14
"2652",2014,44,"Daraa",34
"2653",2014,44,"Deir.Ezzor",16
"2654",2014,44,"Hama",51
"2655",2014,44,"Homs",115
"2656",2014,44,"Idlib",41
"2657",2014,44,"Lattakia",0
"2658",2014,44,"Quneitra",7
"2659",2014,44,"Damascus.Suburbs",58
"2660",2014,44,"Tartous",0
"2661",2014,45,"Hasakeh",7
"2662",2014,45,"Aleppo",62
"2663",2014,45,"Raqqa",1
"2664",2014,45,"Sweida",0
"2665",2014,45,"Damascus",20
"2666",2014,45,"Daraa",109
"2667",2014,45,"Deir.Ezzor",14
"2668",2014,45,"Hama",14
"2669",2014,45,"Homs",35
"2670",2014,45,"Idlib",36
"2671",2014,45,"Lattakia",0
"2672",2014,45,"Quneitra",0
"2673",2014,45,"Damascus.Suburbs",57
"2674",2014,45,"Tartous",0
"2675",2014,46,"Hasakeh",0
"2676",2014,46,"Aleppo",43
"2677",2014,46,"Raqqa",27
"2678",2014,46,"Sweida",0
"2679",2014,46,"Damascus",12
"2680",2014,46,"Daraa",89
"2681",2014,46,"Deir.Ezzor",13
"2682",2014,46,"Hama",25
"2683",2014,46,"Homs",30
"2684",2014,46,"Idlib",22
"2685",2014,46,"Lattakia",3
"2686",2014,46,"Quneitra",1
"2687",2014,46,"Damascus.Suburbs",80
"2688",2014,46,"Tartous",0
"2689",2014,47,"Hasakeh",0
"2690",2014,47,"Aleppo",79
"2691",2014,47,"Raqqa",1
"2692",2014,47,"Sweida",1
"2693",2014,47,"Damascus",14
"2694",2014,47,"Daraa",117
"2695",2014,47,"Deir.Ezzor",9
"2696",2014,47,"Hama",15
"2697",2014,47,"Homs",32
"2698",2014,47,"Idlib",31
"2699",2014,47,"Lattakia",0
"2700",2014,47,"Quneitra",4
"2701",2014,47,"Damascus.Suburbs",95
"2702",2014,47,"Tartous",0
"2703",2014,48,"Hasakeh",3
"2704",2014,48,"Aleppo",60
"2705",2014,48,"Raqqa",101
"2706",2014,48,"Sweida",0
"2707",2014,48,"Damascus",8
"2708",2014,48,"Daraa",94
"2709",2014,48,"Deir.Ezzor",16
"2710",2014,48,"Hama",25
"2711",2014,48,"Homs",24
"2712",2014,48,"Idlib",17
"2713",2014,48,"Lattakia",6
"2714",2014,48,"Quneitra",0
"2715",2014,48,"Damascus.Suburbs",42
"2716",2014,48,"Tartous",0
"2717",2014,49,"Hasakeh",2
"2718",2014,49,"Aleppo",125
"2719",2014,49,"Raqqa",8
"2720",2014,49,"Sweida",1
"2721",2014,49,"Damascus",40
"2722",2014,49,"Daraa",74
"2723",2014,49,"Deir.Ezzor",55
"2724",2014,49,"Hama",9
"2725",2014,49,"Homs",20
"2726",2014,49,"Idlib",18
"2727",2014,49,"Lattakia",7
"2728",2014,49,"Quneitra",0
"2729",2014,49,"Damascus.Suburbs",70
"2730",2014,49,"Tartous",2
"2731",2014,50,"Hasakeh",0
"2732",2014,50,"Aleppo",73
"2733",2014,50,"Raqqa",6
"2734",2014,50,"Sweida",0
"2735",2014,50,"Damascus",21
"2736",2014,50,"Daraa",43
"2737",2014,50,"Deir.Ezzor",21
"2738",2014,50,"Hama",7
"2739",2014,50,"Homs",14
"2740",2014,50,"Idlib",32
"2741",2014,50,"Lattakia",0
"2742",2014,50,"Quneitra",0
"2743",2014,50,"Damascus.Suburbs",70
"2744",2014,50,"Tartous",0
"2745",2014,51,"Hasakeh",3
"2746",2014,51,"Aleppo",90
"2747",2014,51,"Raqqa",7
"2748",2014,51,"Sweida",0
"2749",2014,51,"Damascus",6
"2750",2014,51,"Daraa",59
"2751",2014,51,"Deir.Ezzor",39
"2752",2014,51,"Hama",18
"2753",2014,51,"Homs",76
"2754",2014,51,"Idlib",81
"2755",2014,51,"Lattakia",0
"2756",2014,51,"Quneitra",1
"2757",2014,51,"Damascus.Suburbs",57
"2758",2014,51,"Tartous",0
"2759",2014,52,"Hasakeh",1
"2760",2014,52,"Aleppo",241
"2761",2014,52,"Raqqa",18
"2762",2014,52,"Sweida",1
"2763",2014,52,"Damascus",19
"2764",2014,52,"Daraa",68
"2765",2014,52,"Deir.Ezzor",14
"2766",2014,52,"Hama",22
"2767",2014,52,"Homs",15
"2768",2014,52,"Idlib",42
"2769",2014,52,"Lattakia",0
"2770",2014,52,"Quneitra",14
"2771",2014,52,"Damascus.Suburbs",111
"2772",2014,52,"Tartous",0
"2773",2015,1,"Hasakeh",1
"2774",2015,1,"Aleppo",14
"2775",2015,1,"Raqqa",1
"2776",2015,1,"Sweida",0
"2777",2015,1,"Damascus",3
"2778",2015,1,"Daraa",10
"2779",2015,1,"Deir.Ezzor",5
"2780",2015,1,"Hama",3
"2781",2015,1,"Homs",5
"2782",2015,1,"Idlib",12
"2783",2015,1,"Lattakia",0
"2784",2015,1,"Quneitra",1
"2785",2015,1,"Damascus.Suburbs",32
"2786",2015,1,"Tartous",1
"2787",2015,2,"Hasakeh",3
"2788",2015,2,"Aleppo",42
"2789",2015,2,"Raqqa",0
"2790",2015,2,"Sweida",0
"2791",2015,2,"Damascus",4
"2792",2015,2,"Daraa",9
"2793",2015,2,"Deir.Ezzor",14
"2794",2015,2,"Hama",4
"2795",2015,2,"Homs",8
"2796",2015,2,"Idlib",12
"2797",2015,2,"Lattakia",2
"2798",2015,2,"Quneitra",0
"2799",2015,2,"Damascus.Suburbs",19
"2800",2015,2,"Tartous",0
"2801",2015,3,"Hasakeh",2
"2802",2015,3,"Aleppo",14
"2803",2015,3,"Raqqa",0
"2804",2015,3,"Sweida",0
"2805",2015,3,"Damascus",13
"2806",2015,3,"Daraa",31
"2807",2015,3,"Deir.Ezzor",36
"2808",2015,3,"Hama",11
"2809",2015,3,"Homs",19
"2810",2015,3,"Idlib",11
"2811",2015,3,"Lattakia",0
"2812",2015,3,"Quneitra",0
"2813",2015,3,"Damascus.Suburbs",30
"2814",2015,3,"Tartous",0
"2815",2015,4,"Hasakeh",70
"2816",2015,4,"Aleppo",56
"2817",2015,4,"Raqqa",0
"2818",2015,4,"Sweida",0
"2819",2015,4,"Damascus",14
"2820",2015,4,"Daraa",70
"2821",2015,4,"Deir.Ezzor",4
"2822",2015,4,"Hama",13
"2823",2015,4,"Homs",28
"2824",2015,4,"Idlib",34
"2825",2015,4,"Lattakia",1
"2826",2015,4,"Quneitra",0
"2827",2015,4,"Damascus.Suburbs",128
"2828",2015,4,"Tartous",0
"2829",2015,5,"Hasakeh",2
"2830",2015,5,"Aleppo",44
"2831",2015,5,"Raqqa",4
"2832",2015,5,"Sweida",0
"2833",2015,5,"Damascus",30
"2834",2015,5,"Daraa",46
"2835",2015,5,"Deir.Ezzor",22
"2836",2015,5,"Hama",19
"2837",2015,5,"Homs",22
"2838",2015,5,"Idlib",35
"2839",2015,5,"Lattakia",1
"2840",2015,5,"Quneitra",3
"2841",2015,5,"Damascus.Suburbs",71
"2842",2015,5,"Tartous",0
"2843",2015,6,"Hasakeh",10
"2844",2015,6,"Aleppo",82
"2845",2015,6,"Raqqa",0
"2846",2015,6,"Sweida",0
"2847",2015,6,"Damascus",9
"2848",2015,6,"Daraa",74
"2849",2015,6,"Deir.Ezzor",16
"2850",2015,6,"Hama",7
"2851",2015,6,"Homs",9
"2852",2015,6,"Idlib",55
"2853",2015,6,"Lattakia",0
"2854",2015,6,"Quneitra",2
"2855",2015,6,"Damascus.Suburbs",246
"2856",2015,6,"Tartous",0
"2857",2015,7,"Hasakeh",1
"2858",2015,7,"Aleppo",18
"2859",2015,7,"Raqqa",2
"2860",2015,7,"Sweida",0
"2861",2015,7,"Damascus",4
"2862",2015,7,"Daraa",51
"2863",2015,7,"Deir.Ezzor",9
"2864",2015,7,"Hama",9
"2865",2015,7,"Homs",20
"2866",2015,7,"Idlib",27
"2867",2015,7,"Lattakia",0
"2868",2015,7,"Quneitra",1
"2869",2015,7,"Damascus.Suburbs",107
"2870",2015,7,"Tartous",0
"2871",2015,8,"Hasakeh",1
"2872",2015,8,"Aleppo",155
"2873",2015,8,"Raqqa",7
"2874",2015,8,"Sweida",0
"2875",2015,8,"Damascus",6
"2876",2015,8,"Daraa",37
"2877",2015,8,"Deir.Ezzor",6
"2878",2015,8,"Hama",13
"2879",2015,8,"Homs",9
"2880",2015,8,"Idlib",26
"2881",2015,8,"Lattakia",3
"2882",2015,8,"Quneitra",0
"2883",2015,8,"Damascus.Suburbs",58
"2884",2015,8,"Tartous",0
"2885",2015,9,"Hasakeh",3
"2886",2015,9,"Aleppo",40
"2887",2015,9,"Raqqa",3
"2888",2015,9,"Sweida",0
"2889",2015,9,"Damascus",10
"2890",2015,9,"Daraa",52
"2891",2015,9,"Deir.Ezzor",27
"2892",2015,9,"Hama",19
"2893",2015,9,"Homs",34
"2894",2015,9,"Idlib",28
"2895",2015,9,"Lattakia",4
"2896",2015,9,"Quneitra",2
"2897",2015,9,"Damascus.Suburbs",78
"2898",2015,9,"Tartous",1
"2899",2015,10,"Hasakeh",6
"2900",2015,10,"Aleppo",47
"2901",2015,10,"Raqqa",3
"2902",2015,10,"Sweida",0
"2903",2015,10,"Damascus",17
"2904",2015,10,"Daraa",43
"2905",2015,10,"Deir.Ezzor",23
"2906",2015,10,"Hama",23
"2907",2015,10,"Homs",23
"2908",2015,10,"Idlib",43
"2909",2015,10,"Lattakia",5
"2910",2015,10,"Quneitra",0
"2911",2015,10,"Damascus.Suburbs",95
"2912",2015,10,"Tartous",0
"2913",2015,11,"Hasakeh",1
"2914",2015,11,"Aleppo",39
"2915",2015,11,"Raqqa",0
"2916",2015,11,"Sweida",0
"2917",2015,11,"Damascus",60
"2918",2015,11,"Daraa",94
"2919",2015,11,"Deir.Ezzor",17
"2920",2015,11,"Hama",12
"2921",2015,11,"Homs",27
"2922",2015,11,"Idlib",15
"2923",2015,11,"Lattakia",0
"2924",2015,11,"Quneitra",4
"2925",2015,11,"Damascus.Suburbs",200
"2926",2015,11,"Tartous",0
"2927",2015,12,"Hasakeh",85
"2928",2015,12,"Aleppo",32
"2929",2015,12,"Raqqa",0
"2930",2015,12,"Sweida",0
"2931",2015,12,"Damascus",52
"2932",2015,12,"Daraa",85
"2933",2015,12,"Deir.Ezzor",8
"2934",2015,12,"Hama",17
"2935",2015,12,"Homs",32
"2936",2015,12,"Idlib",41
"2937",2015,12,"Lattakia",2
"2938",2015,12,"Quneitra",0
"2939",2015,12,"Damascus.Suburbs",114
"2940",2015,12,"Tartous",1
"2941",2015,13,"Hasakeh",2
"2942",2015,13,"Aleppo",35
"2943",2015,13,"Raqqa",0
"2944",2015,13,"Sweida",0
"2945",2015,13,"Damascus",35
"2946",2015,13,"Daraa",135
"2947",2015,13,"Deir.Ezzor",32
"2948",2015,13,"Hama",35
"2949",2015,13,"Homs",24
"2950",2015,13,"Idlib",119
"2951",2015,13,"Lattakia",6
"2952",2015,13,"Quneitra",2
"2953",2015,13,"Damascus.Suburbs",170
"2954",2015,13,"Tartous",0
"2955",2015,14,"Hasakeh",3
"2956",2015,14,"Aleppo",30
"2957",2015,14,"Raqqa",2
"2958",2015,14,"Sweida",0
"2959",2015,14,"Damascus",34
"2960",2015,14,"Daraa",85
"2961",2015,14,"Deir.Ezzor",31
"2962",2015,14,"Hama",16
"2963",2015,14,"Homs",23
"2964",2015,14,"Idlib",80
"2965",2015,14,"Lattakia",0
"2966",2015,14,"Quneitra",1
"2967",2015,14,"Damascus.Suburbs",77
"2968",2015,14,"Tartous",0
"2969",2015,15,"Hasakeh",2
"2970",2015,15,"Aleppo",107
"2971",2015,15,"Raqqa",9
"2972",2015,15,"Sweida",0
"2973",2015,15,"Damascus",18
"2974",2015,15,"Daraa",68
"2975",2015,15,"Deir.Ezzor",8
"2976",2015,15,"Hama",2
"2977",2015,15,"Homs",22
"2978",2015,15,"Idlib",41
"2979",2015,15,"Lattakia",1
"2980",2015,15,"Quneitra",1
"2981",2015,15,"Damascus.Suburbs",39
"2982",2015,15,"Tartous",1
"2983",2015,16,"Hasakeh",5
"2984",2015,16,"Aleppo",102
"2985",2015,16,"Raqqa",0
"2986",2015,16,"Sweida",0
"2987",2015,16,"Damascus",22
"2988",2015,16,"Daraa",40
"2989",2015,16,"Deir.Ezzor",8
"2990",2015,16,"Hama",21
"2991",2015,16,"Homs",14
"2992",2015,16,"Idlib",69
"2993",2015,16,"Lattakia",3
"2994",2015,16,"Quneitra",0
"2995",2015,16,"Damascus.Suburbs",73
"2996",2015,16,"Tartous",0
"2997",2015,17,"Hasakeh",3
"2998",2015,17,"Aleppo",78
"2999",2015,17,"Raqqa",1
"3000",2015,17,"Sweida",0
"3001",2015,17,"Damascus",13
"3002",2015,17,"Daraa",58
"3003",2015,17,"Deir.Ezzor",14
"3004",2015,17,"Hama",11
"3005",2015,17,"Homs",24
"3006",2015,17,"Idlib",142
"3007",2015,17,"Lattakia",0
"3008",2015,17,"Quneitra",1
"3009",2015,17,"Damascus.Suburbs",62
"3010",2015,17,"Tartous",0
"3011",2015,18,"Hasakeh",4
"3012",2015,18,"Aleppo",155
"3013",2015,18,"Raqqa",0
"3014",2015,18,"Sweida",0
"3015",2015,18,"Damascus",20
"3016",2015,18,"Daraa",34
"3017",2015,18,"Deir.Ezzor",33
"3018",2015,18,"Hama",27
"3019",2015,18,"Homs",16
"3020",2015,18,"Idlib",113
"3021",2015,18,"Lattakia",0
"3022",2015,18,"Quneitra",1
"3023",2015,18,"Damascus.Suburbs",74
"3024",2015,18,"Tartous",0
"3025",2015,19,"Hasakeh",5
"3026",2015,19,"Aleppo",51
"3027",2015,19,"Raqqa",4
"3028",2015,19,"Sweida",0
"3029",2015,19,"Damascus",5
"3030",2015,19,"Daraa",72
"3031",2015,19,"Deir.Ezzor",27
"3032",2015,19,"Hama",31
"3033",2015,19,"Homs",38
"3034",2015,19,"Idlib",22
"3035",2015,19,"Lattakia",0
"3036",2015,19,"Quneitra",2
"3037",2015,19,"Damascus.Suburbs",55
"3038",2015,19,"Tartous",0
"3039",2015,20,"Hasakeh",5
"3040",2015,20,"Aleppo",202
"3041",2015,20,"Raqqa",1
"3042",2015,20,"Sweida",0
"3043",2015,20,"Damascus",2
"3044",2015,20,"Daraa",24
"3045",2015,20,"Deir.Ezzor",22
"3046",2015,20,"Hama",17
"3047",2015,20,"Homs",27
"3048",2015,20,"Idlib",130
"3049",2015,20,"Lattakia",0
"3050",2015,20,"Quneitra",1
"3051",2015,20,"Damascus.Suburbs",65
"3052",2015,20,"Tartous",0
"3053",2015,21,"Hasakeh",6
"3054",2015,21,"Aleppo",59
"3055",2015,21,"Raqqa",1
"3056",2015,21,"Sweida",1
"3057",2015,21,"Damascus",4
"3058",2015,21,"Daraa",40
"3059",2015,21,"Deir.Ezzor",82
"3060",2015,21,"Hama",30
"3061",2015,21,"Homs",38
"3062",2015,21,"Idlib",71
"3063",2015,21,"Lattakia",2
"3064",2015,21,"Quneitra",0
"3065",2015,21,"Damascus.Suburbs",45
"3066",2015,21,"Tartous",0
"3067",2015,22,"Hasakeh",26
"3068",2015,22,"Aleppo",149
"3069",2015,22,"Raqqa",0
"3070",2015,22,"Sweida",0
"3071",2015,22,"Damascus",9
"3072",2015,22,"Daraa",22
"3073",2015,22,"Deir.Ezzor",46
"3074",2015,22,"Hama",8
"3075",2015,22,"Homs",34
"3076",2015,22,"Idlib",49
"3077",2015,22,"Lattakia",1
"3078",2015,22,"Quneitra",0
"3079",2015,22,"Damascus.Suburbs",39
"3080",2015,22,"Tartous",0
"3081",2015,23,"Hasakeh",0
"3082",2015,23,"Aleppo",127
"3083",2015,23,"Raqqa",1
"3084",2015,23,"Sweida",0
"3085",2015,23,"Damascus",9
"3086",2015,23,"Daraa",29
"3087",2015,23,"Deir.Ezzor",9
"3088",2015,23,"Hama",21
"3089",2015,23,"Homs",49
"3090",2015,23,"Idlib",57
"3091",2015,23,"Lattakia",1
"3092",2015,23,"Quneitra",1
"3093",2015,23,"Damascus.Suburbs",25
"3094",2015,23,"Tartous",0
"3095",2015,24,"Hasakeh",1
"3096",2015,24,"Aleppo",61
"3097",2015,24,"Raqqa",0
"3098",2015,24,"Sweida",0
"3099",2015,24,"Damascus",1
"3100",2015,24,"Daraa",126
"3101",2015,24,"Deir.Ezzor",16
"3102",2015,24,"Hama",26
"3103",2015,24,"Homs",51
"3104",2015,24,"Idlib",142
"3105",2015,24,"Lattakia",1
"3106",2015,24,"Quneitra",4
"3107",2015,24,"Damascus.Suburbs",43
"3108",2015,24,"Tartous",0
"3109",2015,25,"Hasakeh",7
"3110",2015,25,"Aleppo",83
"3111",2015,25,"Raqqa",2
"3112",2015,25,"Sweida",0
"3113",2015,25,"Damascus",2
"3114",2015,25,"Daraa",106
"3115",2015,25,"Deir.Ezzor",15
"3116",2015,25,"Hama",24
"3117",2015,25,"Homs",29
"3118",2015,25,"Idlib",20
"3119",2015,25,"Lattakia",0
"3120",2015,25,"Quneitra",5
"3121",2015,25,"Damascus.Suburbs",68
"3122",2015,25,"Tartous",0
"3123",2015,26,"Hasakeh",11
"3124",2015,26,"Aleppo",321
"3125",2015,26,"Raqqa",2
"3126",2015,26,"Sweida",0
"3127",2015,26,"Damascus",4
"3128",2015,26,"Daraa",108
"3129",2015,26,"Deir.Ezzor",29
"3130",2015,26,"Hama",19
"3131",2015,26,"Homs",46
"3132",2015,26,"Idlib",18
"3133",2015,26,"Lattakia",1
"3134",2015,26,"Quneitra",1
"3135",2015,26,"Damascus.Suburbs",40
"3136",2015,26,"Tartous",0
"3137",2015,27,"Hasakeh",6
"3138",2015,27,"Aleppo",57
"3139",2015,27,"Raqqa",7
"3140",2015,27,"Sweida",0
"3141",2015,27,"Damascus",8
"3142",2015,27,"Daraa",71
"3143",2015,27,"Deir.Ezzor",14
"3144",2015,27,"Hama",38
"3145",2015,27,"Homs",51
"3146",2015,27,"Idlib",41
"3147",2015,27,"Lattakia",0
"3148",2015,27,"Quneitra",1
"3149",2015,27,"Damascus.Suburbs",90
"3150",2015,27,"Tartous",0
"3151",2015,28,"Hasakeh",3
"3152",2015,28,"Aleppo",78
"3153",2015,28,"Raqqa",5
"3154",2015,28,"Sweida",0
"3155",2015,28,"Damascus",13
"3156",2015,28,"Daraa",47
"3157",2015,28,"Deir.Ezzor",14
"3158",2015,28,"Hama",10
"3159",2015,28,"Homs",16
"3160",2015,28,"Idlib",23
"3161",2015,28,"Lattakia",0
"3162",2015,28,"Quneitra",2
"3163",2015,28,"Damascus.Suburbs",53
"3164",2015,28,"Tartous",0
"3165",2015,29,"Hasakeh",2
"3166",2015,29,"Aleppo",86
"3167",2015,29,"Raqqa",0
"3168",2015,29,"Sweida",0
"3169",2015,29,"Damascus",2
"3170",2015,29,"Daraa",38
"3171",2015,29,"Deir.Ezzor",12
"3172",2015,29,"Hama",11
"3173",2015,29,"Homs",12
"3174",2015,29,"Idlib",58
"3175",2015,29,"Lattakia",0
"3176",2015,29,"Quneitra",0
"3177",2015,29,"Damascus.Suburbs",60
"3178",2015,29,"Tartous",1
"3179",2015,30,"Hasakeh",1
"3180",2015,30,"Aleppo",68
"3181",2015,30,"Raqqa",0
"3182",2015,30,"Sweida",0
"3183",2015,30,"Damascus",9
"3184",2015,30,"Daraa",74
"3185",2015,30,"Deir.Ezzor",24
"3186",2015,30,"Hama",15
"3187",2015,30,"Homs",21
"3188",2015,30,"Idlib",31
"3189",2015,30,"Lattakia",0
"3190",2015,30,"Quneitra",2
"3191",2015,30,"Damascus.Suburbs",55
"3192",2015,30,"Tartous",0
"3193",2015,31,"Hasakeh",0
"3194",2015,31,"Aleppo",38
"3195",2015,31,"Raqqa",1
"3196",2015,31,"Sweida",0
"3197",2015,31,"Damascus",9
"3198",2015,31,"Daraa",34
"3199",2015,31,"Deir.Ezzor",39
"3200",2015,31,"Hama",34
"3201",2015,31,"Homs",21
"3202",2015,31,"Idlib",93
"3203",2015,31,"Lattakia",0
"3204",2015,31,"Quneitra",1
"3205",2015,31,"Damascus.Suburbs",69
"3206",2015,31,"Tartous",0
"3207",2015,32,"Hasakeh",3
"3208",2015,32,"Aleppo",28
"3209",2015,32,"Raqqa",2
"3210",2015,32,"Sweida",0
"3211",2015,32,"Damascus",12
"3212",2015,32,"Daraa",24
"3213",2015,32,"Deir.Ezzor",23
"3214",2015,32,"Hama",37
"3215",2015,32,"Homs",11
"3216",2015,32,"Idlib",98
"3217",2015,32,"Lattakia",0
"3218",2015,32,"Quneitra",0
"3219",2015,32,"Damascus.Suburbs",56
"3220",2015,32,"Tartous",1
"3221",2015,33,"Hasakeh",2
"3222",2015,33,"Aleppo",53
"3223",2015,33,"Raqqa",6
"3224",2015,33,"Sweida",0
"3225",2015,33,"Damascus",13
"3226",2015,33,"Daraa",80
"3227",2015,33,"Deir.Ezzor",29
"3228",2015,33,"Hama",13
"3229",2015,33,"Homs",58
"3230",2015,33,"Idlib",81
"3231",2015,33,"Lattakia",0
"3232",2015,33,"Quneitra",0
"3233",2015,33,"Damascus.Suburbs",409
"3234",2015,33,"Tartous",0
"3235",2015,34,"Hasakeh",4
"3236",2015,34,"Aleppo",50
"3237",2015,34,"Raqqa",19
"3238",2015,34,"Sweida",0
"3239",2015,34,"Damascus",5
"3240",2015,34,"Daraa",21
"3241",2015,34,"Deir.Ezzor",11
"3242",2015,34,"Hama",13
"3243",2015,34,"Homs",12
"3244",2015,34,"Idlib",18
"3245",2015,34,"Lattakia",3
"3246",2015,34,"Quneitra",0
"3247",2015,34,"Damascus.Suburbs",253
"3248",2015,34,"Tartous",0
"3249",2015,35,"Hasakeh",0
"3250",2015,35,"Aleppo",20
"3251",2015,35,"Raqqa",0
"3252",2015,35,"Sweida",0
"3253",2015,35,"Damascus",1
"3254",2015,35,"Daraa",17
"3255",2015,35,"Deir.Ezzor",24
"3256",2015,35,"Hama",2
"3257",2015,35,"Homs",10
"3258",2015,35,"Idlib",42
"3259",2015,35,"Lattakia",0
"3260",2015,35,"Quneitra",1
"3261",2015,35,"Damascus.Suburbs",139
"3262",2015,35,"Tartous",0
"3263",2015,36,"Hasakeh",0
"3264",2015,36,"Aleppo",15
"3265",2015,36,"Raqqa",0
"3266",2015,36,"Sweida",0
"3267",2015,36,"Damascus",6
"3268",2015,36,"Daraa",18
"3269",2015,36,"Deir.Ezzor",5
"3270",2015,36,"Hama",1
"3271",2015,36,"Homs",4
"3272",2015,36,"Idlib",19
"3273",2015,36,"Lattakia",0
"3274",2015,36,"Quneitra",0
"3275",2015,36,"Damascus.Suburbs",128
"3276",2015,36,"Tartous",0
"3277",2015,37,"Hasakeh",1
"3278",2015,37,"Aleppo",7
"3279",2015,37,"Raqqa",0
"3280",2015,37,"Sweida",0
"3281",2015,37,"Damascus",4
"3282",2015,37,"Daraa",14
"3283",2015,37,"Deir.Ezzor",18
