year,week,province,Adult - Female,Adult - Male,Child - Female,Child - Male
2015,24,Idlib,18.0,108.0,8.0,8.0
2015,24,Lattakia,0.0,1.0,0.0,0.0
2015,24,Quneitra,0.0,4.0,0.0,0.0
2015,24,Raqqa,0.0,0.0,0.0,0.0
2015,24,Sweida,0.0,0.0,0.0,0.0
2015,24,Tartous,0.0,0.0,0.0,0.0
2015,25,Aleppo,10.0,69.0,0.0,4.0
2015,25,Damascus,0.0,2.0,0.0,0.0
2015,25,Damascus Suburbs,23.0,31.0,8.0,6.0
2015,25,Daraa,5.0,54.0,27.0,20.0
2015,25,Deir Ezzor,0.0,14.0,0.0,1.0
2015,25,Hama,0.0,24.0,0.0,0.0
2015,25,Hasakeh,1.0,6.0,0.0,0.0
2015,25,Homs,4.0,20.0,0.0,5.0
2015,25,Idlib,1.0,16.0,1.0,2.0
2015,25,Lattakia,0.0,0.0,0.0,0.0
2015,25,Quneitra,0.0,5.0,0.0,0.0
2015,25,Raqqa,0.0,2.0,0.0,0.0
2015,25,Sweida,0.0,0.0,0.0,0.0
2015,25,Tartous,0.0,0.0,0.0,0.0
2015,26,Aleppo,78.0,218.0,9.0,16.0
2015,26,Damascus,0.0,3.0,0.0,1.0
2015,26,Damascus Suburbs,0.0,36.0,1.0,3.0
2015,26,Daraa,8.0,87.0,7.0,6.0
2015,26,Deir Ezzor,2.0,23.0,1.0,3.0
2015,26,Hama,1.0,14.0,2.0,2.0
2015,26,Hasakeh,2.0,8.0,0.0,1.0
2015,26,Homs,2.0,41.0,0.0,3.0
2015,26,Idlib,6.0,12.0,0.0,0.0
2015,26,Lattakia,0.0,1.0,0.0,0.0
2015,26,Quneitra,0.0,1.0,0.0,0.0
2015,26,Raqqa,1.0,1.0,0.0,0.0
2015,26,Sweida,0.0,0.0,0.0,0.0
2015,26,Tartous,0.0,0.0,0.0,0.0
2015,27,Aleppo,4.0,48.0,1.0,4.0
2015,27,Damascus,0.0,8.0,0.0,0.0
2015,27,Damascus Suburbs,7.0,73.0,5.0,5.0
2015,27,Daraa,5.0,52.0,5.0,9.0
2015,27,Deir Ezzor,0.0,11.0,0.0,3.0
2015,27,Hama,1.0,35.0,1.0,1.0
2015,27,Hasakeh,0.0,5.0,0.0,1.0
2015,27,Homs,9.0,31.0,3.0,8.0
2015,27,Idlib,8.0,24.0,5.0,4.0
2015,27,Lattakia,0.0,0.0,0.0,0.0
2015,27,Quneitra,0.0,1.0,0.0,0.0
2015,27,Raqqa,0.0,5.0,0.0,2.0
2015,27,Sweida,0.0,0.0,0.0,0.0
2015,27,Tartous,0.0,0.0,0.0,0.0
2015,28,Aleppo,10.0,51.0,3.0,14.0
2015,28,Damascus,0.0,12.0,1.0,0.0
2015,28,Damascus Suburbs,2.0,46.0,1.0,4.0
2015,28,Daraa,7.0,28.0,5.0,7.0
2015,28,Deir Ezzor,3.0,8.0,2.0,1.0
2015,28,Hama,1.0,6.0,3.0,0.0
2015,28,Hasakeh,0.0,1.0,0.0,2.0
2015,28,Homs,0.0,15.0,1.0,0.0
2015,28,Idlib,3.0,16.0,1.0,3.0
2015,28,Lattakia,0.0,0.0,0.0,0.0
2015,28,Quneitra,0.0,2.0,0.0,0.0
2015,28,Raqqa,0.0,4.0,0.0,1.0
2015,28,Sweida,0.0,0.0,0.0,0.0
2015,28,Tartous,0.0,0.0,0.0,0.0
2015,29,Aleppo,8.0,54.0,6.0,18.0
2015,29,Damascus,0.0,1.0,0.0,1.0
2015,29,Damascus Suburbs,4.0,51.0,3.0,2.0
2015,29,Daraa,4.0,24.0,4.0,6.0
2015,29,Deir Ezzor,2.0,9.0,1.0,0.0
2015,29,Hama,1.0,9.0,0.0,1.0
2015,29,Hasakeh,0.0,2.0,0.0,0.0
2015,29,Homs,0.0,11.0,1.0,0.0
2015,29,Idlib,4.0,44.0,5.0,5.0
2015,29,Lattakia,0.0,0.0,0.0,0.0
2015,29,Quneitra,0.0,0.0,0.0,0.0
2015,29,Raqqa,0.0,0.0,0.0,0.0
2015,29,Sweida,0.0,0.0,0.0,0.0
2015,29,Tartous,0.0,1.0,0.0,0.0
2015,30,Aleppo,11.0,38.0,8.0,11.0
2015,30,Damascus,1.0,7.0,0.0,1.0
2015,30,Damascus Suburbs,2.0,46.0,1.0,6.0
2015,30,Daraa,15.0,40.0,7.0,12.0
2015,30,Deir Ezzor,1.0,18.0,1.0,4.0
2015,30,Hama,5.0,10.0,0.0,0.0
2015,30,Hasakeh,0.0,1.0,0.0,0.0
2015,30,Homs,0.0,19.0,0.0,2.0
2015,30,Idlib,6.0,21.0,3.0,1.0
2015,30,Lattakia,0.0,0.0,0.0,0.0
2015,30,Quneitra,0.0,2.0,0.0,0.0
2015,30,Raqqa,0.0,0.0,0.0,0.0
2015,30,Sweida,0.0,0.0,0.0,0.0
2015,30,Tartous,0.0,0.0,0.0,0.0
2015,31,Aleppo,4.0,30.0,3.0,1.0
2015,31,Damascus,1.0,7.0,0.0,1.0
2015,31,Damascus Suburbs,8.0,58.0,1.0,2.0
2015,31,Daraa,2.0,28.0,0.0,4.0
2015,31,Deir Ezzor,4.0,32.0,2.0,1.0
2015,31,Hama,6.0,24.0,3.0,1.0
2015,31,Hasakeh,0.0,0.0,0.0,0.0
2015,31,Homs,2.0,10.0,3.0,6.0
2015,31,Idlib,8.0,72.0,4.0,9.0
2015,31,Lattakia,0.0,0.0,0.0,0.0
2015,31,Quneitra,0.0,0.0,1.0,0.0
2015,31,Raqqa,0.0,1.0,0.0,0.0
2015,31,Sweida,0.0,0.0,0.0,0.0
2015,31,Tartous,0.0,0.0,0.0,0.0
2015,32,Aleppo,1.0,25.0,0.0,2.0
2015,32,Damascus,0.0,10.0,1.0,1.0
2015,32,Damascus Suburbs,1.0,52.0,2.0,1.0
2015,32,Daraa,1.0,23.0,0.0,0.0
2015,32,Deir Ezzor,0.0,21.0,0.0,2.0
2015,32,Hama,5.0,29.0,2.0,1.0
2015,32,Hasakeh,0.0,3.0,0.0,0.0
2015,32,Homs,2.0,5.0,1.0,3.0
2015,32,Idlib,6.0,80.0,6.0,6.0
2015,32,Lattakia,0.0,0.0,0.0,0.0
2015,32,Quneitra,0.0,0.0,0.0,0.0
2015,32,Raqqa,0.0,2.0,0.0,0.0
2015,32,Sweida,0.0,0.0,0.0,0.0
2015,32,Tartous,0.0,1.0,0.0,0.0
2015,33,Aleppo,1.0,44.0,1.0,7.0
2015,33,Damascus,2.0,9.0,1.0,1.0
2015,33,Damascus Suburbs,21.0,347.0,15.0,26.0
2015,33,Daraa,5.0,71.0,2.0,2.0
2015,33,Deir Ezzor,8.0,17.0,1.0,3.0
2015,33,Hama,5.0,6.0,0.0,2.0
2015,33,Hasakeh,0.0,2.0,0.0,0.0
2015,33,Homs,1.0,52.0,0.0,5.0
2015,33,Idlib,12.0,57.0,5.0,7.0
2015,33,Lattakia,0.0,0.0,0.0,0.0
2015,33,Quneitra,0.0,0.0,0.0,0.0
2015,33,Raqqa,0.0,6.0,0.0,0.0
2015,33,Sweida,0.0,0.0,0.0,0.0
2015,33,Tartous,0.0,0.0,0.0,0.0
2015,34,Aleppo,3.0,36.0,2.0,9.0
2015,34,Damascus,0.0,5.0,0.0,0.0
2015,34,Damascus Suburbs,41.0,168.0,14.0,30.0
2015,34,Daraa,1.0,18.0,1.0,1.0
2015,34,Deir Ezzor,1.0,8.0,1.0,1.0
2015,34,Hama,4.0,7.0,1.0,1.0
2015,34,Hasakeh,0.0,4.0,0.0,0.0
2015,34,Homs,1.0,11.0,0.0,0.0
2015,34,Idlib,4.0,12.0,0.0,2.0
2015,34,Lattakia,0.0,3.0,0.0,0.0
2015,34,Quneitra,0.0,0.0,0.0,0.0
2015,34,Raqqa,0.0,19.0,0.0,0.0
2015,34,Sweida,0.0,0.0,0.0,0.0
2015,34,Tartous,0.0,0.0,0.0,0.0
2015,35,Aleppo,1.0,17.0,0.0,2.0
2015,35,Damascus,0.0,1.0,0.0,0.0
2015,35,Damascus Suburbs,10.0,81.0,24.0,24.0
2015,35,Daraa,0.0,14.0,1.0,2.0
2015,35,Deir Ezzor,0.0,22.0,2.0,0.0
2015,35,Hama,0.0,2.0,0.0,0.0
2015,35,Hasakeh,0.0,0.0,0.0,0.0
2015,35,Homs,0.0,9.0,1.0,0.0
2015,35,Idlib,6.0,29.0,2.0,5.0
2015,35,Lattakia,0.0,0.0,0.0,0.0
2015,35,Quneitra,0.0,1.0,0.0,0.0
2015,35,Raqqa,0.0,0.0,0.0,0.0
2015,35,Sweida,0.0,0.0,0.0,0.0
2015,35,Tartous,0.0,0.0,0.0,0.0
2015,36,Aleppo,0.0,14.0,1.0,0.0
2015,36,Damascus,0.0,6.0,0.0,0.0
2015,36,Damascus Suburbs,13.0,93.0,9.0,13.0
2015,36,Daraa,1.0,14.0,2.0,1.0
2015,36,Deir Ezzor,0.0,5.0,0.0,0.0
2015,36,Hama,0.0,1.0,0.0,0.0
2015,36,Hasakeh,0.0,0.0,0.0,0.0
2015,36,Homs,0.0,4.0,0.0,0.0
2015,36,Idlib,2.0,12.0,3.0,2.0
2015,36,Lattakia,0.0,0.0,0.0,0.0
2015,36,Quneitra,0.0,0.0,0.0,0.0
2015,36,Raqqa,0.0,0.0,0.0,0.0
2015,36,Sweida,0.0,0.0,0.0,0.0
2015,36,Tartous,0.0,0.0,0.0,0.0
2015,37,Aleppo,0.0,7.0,0.0,0.0
2015,37,Damascus,0.0,4.0,0.0,0.0
2015,37,Damascus Suburbs,4.0,79.0,2.0,5.0
2015,37,Daraa,2.0,9.0,2.0,1.0
2015,37,Deir Ezzor,0.0,18.0,0.0,0.0
2015,37,Hama,0.0,3.0,0.0,0.0
2015,37,Hasakeh,0.0,1.0,0.0,0.0
2015,37,Homs,0.0,14.0,0.0,1.0
2015,37,Idlib,0.0,13.0,0.0,2.0
2015,37,Lattakia,0.0,0.0,0.0,0.0
2015,37,Quneitra,0.0,0.0,0.0,0.0
2015,37,Raqqa,0.0,0.0,0.0,0.0
2015,37,Sweida,0.0,0.0,0.0,0.0
2015,37,Tartous,0.0,0.0,0.0,0.0
2015,38,Aleppo,1.0,3.0,0.0,0.0
2015,38,Damascus,0.0,5.0,0.0,0.0
2015,38,Damascus Suburbs,2.0,70.0,5.0,5.0
2015,38,Daraa,5.0,26.0,2.0,4.0
2015,38,Deir Ezzor,0.0,5.0,0.0,0.0
2015,38,Hama,0.0,1.0,0.0,0.0
2015,38,Hasakeh,0.0,0.0,0.0,0.0
2015,38,Homs,0.0,19.0,0.0,1.0
2015,38,Idlib,6.0,26.0,1.0,0.0
2015,38,Lattakia,0.0,0.0,0.0,0.0
2015,38,Quneitra,0.0,1.0,0.0,0.0
2015,38,Raqqa,0.0,0.0,0.0,0.0
2015,38,Sweida,0.0,0.0,0.0,0.0
2015,38,Tartous,0.0,0.0,0.0,0.0
2015,39,Aleppo,3.0,36.0,6.0,8.0
2015,39,Damascus,1.0,8.0,0.0,0.0
2015,39,Damascus Suburbs,1.0,33.0,1.0,1.0
2015,39,Daraa,0.0,18.0,0.0,1.0
2015,39,Deir Ezzor,1.0,1.0,0.0,2.0
2015,39,Hama,0.0,2.0,0.0,1.0
2015,39,Hasakeh,0.0,0.0,0.0,0.0
2015,39,Homs,13.0,28.0,3.0,6.0
2015,39,Idlib,0.0,17.0,1.0,1.0
2015,39,Lattakia,0.0,1.0,0.0,0.0
2015,39,Quneitra,1.0,9.0,0.0,1.0
2015,39,Raqqa,0.0,0.0,0.0,0.0
2015,39,Sweida,0.0,0.0,0.0,0.0
2015,39,Tartous,0.0,0.0,0.0,0.0
2015,40,Aleppo,1.0,14.0,2.0,3.0
2015,40,Damascus,0.0,3.0,0.0,0.0
2015,40,Damascus Suburbs,4.0,35.0,1.0,5.0
2015,40,Daraa,1.0,31.0,1.0,1.0
2015,40,Deir Ezzor,4.0,22.0,2.0,11.0
2015,40,Hama,1.0,4.0,1.0,1.0
2015,40,Hasakeh,0.0,0.0,0.0,0.0
2015,40,Homs,7.0,33.0,2.0,7.0
2015,40,Idlib,2.0,7.0,1.0,0.0
2015,40,Lattakia,0.0,0.0,0.0,0.0
2015,40,Quneitra,0.0,0.0,0.0,0.0
2015,40,Raqqa,1.0,0.0,0.0,0.0
2015,40,Sweida,0.0,0.0,0.0,0.0
2015,40,Tartous,0.0,0.0,0.0,0.0
2015,41,Aleppo,2.0,39.0,1.0,7.0
2015,41,Damascus,0.0,7.0,0.0,0.0
2015,41,Damascus Suburbs,9.0,33.0,7.0,3.0
2015,41,Daraa,3.0,43.0,0.0,1.0
2015,41,Deir Ezzor,1.0,38.0,1.0,2.0
2015,41,Hama,3.0,18.0,1.0,3.0
2015,41,Hasakeh,0.0,0.0,0.0,0.0
2015,41,Homs,0.0,26.0,0.0,1.0
2015,41,Idlib,8.0,37.0,1.0,3.0
2015,41,Lattakia,0.0,4.0,0.0,0.0
2015,41,Quneitra,0.0,1.0,0.0,0.0
2015,41,Raqqa,0.0,1.0,0.0,0.0
2015,41,Sweida,0.0,0.0,0.0,0.0
2015,41,Tartous,0.0,0.0,0.0,0.0
2015,42,Aleppo,10.0,75.0,6.0,13.0
2015,42,Damascus,0.0,3.0,0.0,0.0
2015,42,Damascus Suburbs,4.0,75.0,6.0,11.0
2015,42,Daraa,0.0,33.0,1.0,2.0
2015,42,Deir Ezzor,1.0,22.0,1.0,1.0
2015,42,Hama,0.0,14.0,0.0,1.0
2015,42,Hasakeh,0.0,1.0,0.0,0.0
2015,42,Homs,15.0,64.0,12.0,16.0
2015,42,Idlib,1.0,27.0,2.0,0.0
2015,42,Lattakia,0.0,3.0,0.0,0.0
2015,42,Quneitra,0.0,1.0,0.0,0.0
2015,42,Raqqa,0.0,1.0,0.0,0.0
2015,42,Sweida,0.0,0.0,0.0,0.0
2015,42,Tartous,0.0,0.0,0.0,0.0
2015,43,Aleppo,3.0,71.0,4.0,3.0
2015,43,Damascus,0.0,1.0,0.0,0.0
2015,43,Damascus Suburbs,6.0,77.0,5.0,1.0
2015,43,Daraa,1.0,41.0,1.0,4.0
2015,43,Deir Ezzor,4.0,25.0,0.0,3.0
2015,43,Hama,5.0,29.0,1.0,1.0
2015,43,Hasakeh,0.0,0.0,0.0,0.0
2015,43,Homs,6.0,55.0,2.0,8.0
2015,43,Idlib,5.0,58.0,2.0,2.0
2015,43,Lattakia,0.0,4.0,0.0,0.0
2015,43,Quneitra,0.0,1.0,0.0,0.0
2015,43,Raqqa,1.0,1.0,0.0,0.0
2015,43,Sweida,0.0,0.0,0.0,0.0
2015,43,Tartous,0.0,0.0,0.0,0.0
2015,44,Aleppo,15.0,64.0,18.0,26.0
2015,44,Damascus,0.0,3.0,0.0,1.0
2015,44,Damascus Suburbs,18.0,113.0,5.0,12.0
2015,44,Daraa,2.0,21.0,0.0,0.0
2015,44,Deir Ezzor,0.0,14.0,0.0,1.0
2015,44,Hama,7.0,22.0,1.0,1.0
2015,44,Hasakeh,0.0,3.0,0.0,1.0
2015,44,Homs,1.0,28.0,0.0,4.0
2015,44,Idlib,2.0,41.0,3.0,6.0
2015,44,Lattakia,0.0,0.0,0.0,0.0
2015,44,Quneitra,0.0,1.0,0.0,0.0
2015,44,Raqqa,0.0,3.0,0.0,0.0
2015,44,Sweida,0.0,0.0,0.0,0.0
2015,44,Tartous,0.0,0.0,0.0,0.0
2015,45,Aleppo,3.0,45.0,3.0,7.0
2015,45,Damascus,0.0,5.0,0.0,1.0
2015,45,Damascus Suburbs,13.0,97.0,4.0,15.0
2015,45,Daraa,0.0,17.0,0.0,1.0
2015,45,Deir Ezzor,3.0,45.0,0.0,13.0
2015,45,Hama,1.0,28.0,0.0,4.0
2015,45,Hasakeh,0.0,4.0,0.0,0.0
2015,45,Homs,3.0,37.0,0.0,6.0
2015,45,Idlib,6.0,45.0,1.0,1.0
2015,45,Lattakia,0.0,6.0,0.0,0.0
2015,45,Quneitra,0.0,0.0,0.0,0.0
2015,45,Raqqa,0.0,20.0,0.0,0.0
2015,45,Sweida,0.0,0.0,0.0,0.0
2015,45,Tartous,0.0,0.0,0.0,0.0
2015,46,Aleppo,7.0,53.0,1.0,19.0
2015,46,Damascus,0.0,11.0,1.0,0.0
2015,46,Damascus Suburbs,7.0,63.0,6.0,8.0
2015,46,Daraa,2.0,62.0,0.0,1.0
2015,46,Deir Ezzor,3.0,23.0,0.0,0.0
2015,46,Hama,0.0,28.0,0.0,2.0
2015,46,Hasakeh,0.0,2.0,0.0,0.0
2015,46,Homs,1.0,24.0,2.0,2.0
2015,46,Idlib,1.0,50.0,1.0,6.0
2015,46,Lattakia,0.0,6.0,0.0,0.0
2015,46,Quneitra,0.0,0.0,0.0,0.0
2015,46,Raqqa,0.0,1.0,0.0,0.0
2015,46,Sweida,0.0,0.0,0.0,0.0
2015,46,Tartous,0.0,0.0,0.0,0.0
2015,47,Aleppo,2.0,30.0,1.0,8.0
2015,47,Damascus,0.0,9.0,0.0,0.0
2015,47,Damascus Suburbs,7.0,53.0,5.0,3.0
2015,47,Daraa,8.0,34.0,6.0,5.0
2015,47,Deir Ezzor,19.0,52.0,0.0,9.0
2015,47,Hama,1.0,20.0,0.0,1.0
2015,47,Hasakeh,0.0,3.0,0.0,0.0
2015,47,Homs,1.0,19.0,1.0,1.0
2015,47,Idlib,7.0,24.0,3.0,14.0
2015,47,Lattakia,0.0,4.0,0.0,0.0
2015,47,Quneitra,0.0,2.0,0.0,0.0
2015,47,Raqqa,1.0,2.0,0.0,0.0
2015,47,Sweida,0.0,1.0,0.0,0.0
2015,47,Tartous,0.0,1.0,0.0,0.0
2015,48,Aleppo,2.0,64.0,2.0,8.0
2015,48,Damascus,0.0,4.0,0.0,0.0
2015,48,Damascus Suburbs,4.0,56.0,3.0,6.0
2015,48,Daraa,1.0,22.0,1.0,7.0
2015,48,Deir Ezzor,0.0,21.0,1.0,2.0
2015,48,Hama,1.0,23.0,0.0,1.0
2015,48,Hasakeh,0.0,0.0,0.0,0.0
2015,48,Homs,6.0,35.0,1.0,1.0
2015,48,Idlib,9.0,97.0,3.0,9.0
2015,48,Lattakia,0.0,7.0,0.0,0.0
2015,48,Quneitra,0.0,2.0,0.0,0.0
2015,48,Raqqa,2.0,6.0,1.0,4.0
2015,48,Sweida,0.0,0.0,0.0,0.0
2015,48,Tartous,0.0,0.0,0.0,0.0
2015,49,Aleppo,4.0,53.0,1.0,8.0
2015,49,Damascus,0.0,4.0,0.0,1.0
2015,49,Damascus Suburbs,12.0,80.0,10.0,22.0
2015,49,Daraa,2.0,48.0,2.0,3.0
2015,49,Deir Ezzor,4.0,16.0,1.0,4.0
2015,49,Hama,2.0,18.0,0.0,0.0
2015,49,Hasakeh,0.0,2.0,0.0,0.0
2015,49,Homs,10.0,34.0,8.0,4.0
2015,49,Idlib,1.0,37.0,0.0,2.0
2015,49,Lattakia,0.0,4.0,0.0,0.0
2015,49,Quneitra,0.0,0.0,0.0,0.0
2015,49,Raqqa,2.0,3.0,0.0,0.0
2015,49,Sweida,0.0,0.0,0.0,0.0
2015,49,Tartous,0.0,1.0,0.0,0.0
2015,50,Aleppo,15.0,83.0,9.0,26.0
2015,50,Damascus,0.0,6.0,0.0,0.0
2015,50,Damascus Suburbs,18.0,98.0,19.0,16.0
2015,50,Daraa,2.0,28.0,0.0,3.0
2015,50,Deir Ezzor,8.0,20.0,3.0,5.0
2015,50,Hama,1.0,22.0,0.0,1.0
2015,50,Hasakeh,0.0,1.0,0.0,0.0
2015,50,Homs,1.0,16.0,0.0,0.0
2015,50,Idlib,6.0,72.0,3.0,6.0
2015,50,Lattakia,0.0,5.0,0.0,0.0
2015,50,Quneitra,0.0,0.0,0.0,0.0
2015,50,Raqqa,1.0,2.0,0.0,0.0
2015,50,Sweida,0.0,0.0,0.0,0.0
2015,50,Tartous,0.0,0.0,0.0,0.0
2015,51,Aleppo,16.0,105.0,2.0,10.0
2015,51,Damascus,0.0,7.0,0.0,0.0
2015,51,Damascus Suburbs,4.0,46.0,4.0,4.0
2015,51,Daraa,0.0,12.0,1.0,0.0
2015,51,Deir Ezzor,0.0,19.0,0.0,0.0
2015,51,Hama,0.0,10.0,0.0,2.0
2015,51,Hasakeh,0.0,0.0,0.0,0.0
2015,51,Homs,0.0,22.0,1.0,1.0
2015,51,Idlib,12.0,78.0,5.0,9.0
2015,51,Lattakia,0.0,4.0,0.0,0.0
2015,51,Quneitra,0.0,1.0,0.0,0.0
2015,51,Raqqa,2.0,11.0,0.0,0.0
2015,51,Sweida,0.0,0.0,0.0,0.0
2015,51,Tartous,0.0,0.0,0.0,0.0
2015,52,Aleppo,6.0,77.0,3.0,10.0
2015,52,Damascus,0.0,9.0,0.0,0.0
2015,52,Damascus Suburbs,7.0,114.0,6.0,13.0
2015,52,Daraa,3.0,23.0,2.0,8.0
2015,52,Deir Ezzor,7.0,20.0,1.0,4.0
2015,52,Hama,1.0,12.0,1.0,4.0
2015,52,Hasakeh,0.0,1.0,1.0,0.0
2015,52,Homs,5.0,28.0,1.0,1.0
2015,52,Idlib,4.0,41.0,1.0,9.0
2015,52,Lattakia,0.0,2.0,0.0,0.0
2015,52,Quneitra,0.0,0.0,0.0,1.0
2015,52,Raqqa,1.0,5.0,1.0,0.0
2015,52,Sweida,0.0,0.0,0.0,0.0
2015,52,Tartous,0.0,0.0,0.0,0.0
2015,53,Aleppo,5.0,32.0,4.0,6.0
2015,53,Damascus,0.0,0.0,0.0,0.0
2015,53,Damascus Suburbs,4.0,31.0,4.0,4.0
2015,53,Daraa,1.0,33.0,2.0,0.0
2015,53,Deir Ezzor,0.0,6.0,2.0,1.0
2015,53,Hama,0.0,6.0,0.0,1.0
2015,53,Hasakeh,0.0,0.0,1.0,0.0
2015,53,Homs,1.0,13.0,0.0,0.0
2015,53,Idlib,0.0,9.0,0.0,0.0
2015,53,Lattakia,0.0,5.0,0.0,0.0
2015,53,Quneitra,0.0,0.0,0.0,0.0
2015,53,Raqqa,0.0,0.0,0.0,0.0
2015,53,Sweida,0.0,0.0,0.0,0.0
2015,53,Tartous,0.0,0.0,0.0,0.0
2016,1,Aleppo,6.0,30.0,4.0,8.0
2016,1,Damascus,0.0,3.0,0.0,0.0
2016,1,Damascus Suburbs,13.0,74.0,3.0,11.0
2016,1,Daraa,2.0,31.0,1.0,3.0
2016,1,Deir Ezzor,0.0,7.0,1.0,1.0
2016,1,Hama,0.0,14.0,0.0,0.0
2016,1,Hasakeh,0.0,2.0,0.0,0.0
2016,1,Homs,0.0,8.0,0.0,0.0
2016,1,Idlib,1.0,52.0,1.0,2.0
2016,1,Lattakia,1.0,4.0,0.0,0.0
2016,1,Quneitra,0.0,2.0,0.0,0.0
2016,1,Raqqa,1.0,2.0,2.0,2.0
2016,1,Sweida,0.0,0.0,0.0,0.0
2016,1,Tartous,0.0,0.0,0.0,0.0
2016,2,Aleppo,10.0,69.0,4.0,12.0
2016,2,Damascus,0.0,13.0,0.0,1.0
2016,2,Damascus Suburbs,9.0,76.0,1.0,10.0
2016,2,Daraa,1.0,39.0,0.0,3.0
2016,2,Deir Ezzor,6.0,44.0,2.0,1.0
2016,2,Hama,0.0,12.0,0.0,2.0
2016,2,Hasakeh,0.0,3.0,0.0,0.0
2016,2,Homs,4.0,22.0,1.0,1.0
2016,2,Idlib,13.0,69.0,8.0,11.0
2016,2,Lattakia,0.0,1.0,0.0,0.0
2016,2,Quneitra,0.0,0.0,0.0,0.0
2016,2,Raqqa,1.0,9.0,0.0,0.0
2016,2,Sweida,0.0,0.0,0.0,0.0
2016,2,Tartous,0.0,4.0,0.0,0.0
2016,3,Aleppo,10.0,27.0,8.0,16.0
2016,3,Damascus,0.0,1.0,0.0,1.0
2016,3,Damascus Suburbs,4.0,66.0,1.0,5.0
2016,3,Daraa,0.0,30.0,0.0,2.0
2016,3,Deir Ezzor,12.0,68.0,4.0,19.0
2016,3,Hama,0.0,18.0,0.0,0.0
2016,3,Hasakeh,0.0,1.0,0.0,0.0
2016,3,Homs,1.0,19.0,1.0,0.0
2016,3,Idlib,2.0,28.0,2.0,5.0
2016,3,Lattakia,0.0,6.0,0.0,0.0
2016,3,Quneitra,0.0,0.0,0.0,0.0
2016,3,Raqqa,6.0,8.0,4.0,12.0
2016,3,Sweida,0.0,0.0,0.0,0.0
2016,3,Tartous,0.0,1.0,0.0,0.0
2016,4,Aleppo,14.0,44.0,6.0,11.0
2016,4,Damascus,0.0,2.0,1.0,0.0
2016,4,Damascus Suburbs,4.0,54.0,1.0,7.0
2016,4,Daraa,2.0,16.0,0.0,4.0
2016,4,Deir Ezzor,10.0,33.0,1.0,7.0
2016,4,Hama,0.0,21.0,1.0,0.0
2016,4,Hasakeh,0.0,14.0,0.0,2.0
2016,4,Homs,7.0,10.0,8.0,6.0
2016,4,Idlib,15.0,49.0,5.0,12.0
2016,4,Lattakia,0.0,0.0,0.0,0.0
2016,4,Quneitra,0.0,2.0,0.0,0.0
2016,4,Raqqa,0.0,7.0,0.0,1.0
2016,4,Sweida,0.0,0.0,0.0,0.0
2016,4,Tartous,0.0,0.0,0.0,0.0
2016,5,Aleppo,10.0,146.0,9.0,15.0
2016,5,Damascus,1.0,0.0,0.0,0.0
2016,5,Damascus Suburbs,3.0,54.0,1.0,6.0
2016,5,Daraa,4.0,28.0,5.0,5.0
2016,5,Deir Ezzor,7.0,18.0,2.0,1.0
2016,5,Hama,1.0,18.0,0.0,2.0
2016,5,Hasakeh,0.0,0.0,0.0,0.0
2016,5,Homs,9.0,28.0,4.0,5.0
2016,5,Idlib,2.0,35.0,0.0,3.0
2016,5,Lattakia,0.0,9.0,0.0,0.0
2016,5,Quneitra,0.0,0.0,0.0,0.0
2016,5,Raqqa,2.0,8.0,0.0,0.0
2016,5,Sweida,0.0,0.0,0.0,0.0
2016,5,Tartous,0.0,0.0,0.0,0.0
2016,6,Aleppo,13.0,51.0,7.0,6.0
2016,6,Damascus,0.0,11.0,0.0,0.0
2016,6,Damascus Suburbs,4.0,59.0,6.0,10.0
2016,6,Daraa,7.0,22.0,2.0,1.0
2016,6,Deir Ezzor,1.0,6.0,0.0,2.0
2016,6,Hama,0.0,8.0,0.0,0.0
2016,6,Hasakeh,0.0,2.0,0.0,0.0
2016,6,Homs,5.0,36.0,0.0,1.0
2016,6,Idlib,5.0,29.0,3.0,4.0
2016,6,Lattakia,0.0,3.0,0.0,0.0
2016,6,Quneitra,0.0,0.0,0.0,0.0
2016,6,Raqqa,0.0,4.0,0.0,1.0
2016,6,Sweida,0.0,1.0,0.0,0.0
2016,6,Tartous,0.0,0.0,0.0,0.0
2016,7,Aleppo,5.0,69.0,3.0,15.0
2016,7,Damascus,0.0,6.0,0.0,0.0
2016,7,Damascus Suburbs,8.0,44.0,6.0,9.0
2016,7,Daraa,0.0,37.0,0.0,4.0
2016,7,Deir Ezzor,0.0,29.0,0.0,3.0
2016,7,Hama,0.0,10.0,0.0,1.0
2016,7,Hasakeh,0.0,13.0,0.0,4.0
2016,7,Homs,5.0,30.0,1.0,6.0
2016,7,Idlib,5.0,47.0,2.0,3.0
2016,7,Lattakia,0.0,1.0,0.0,0.0
2016,7,Quneitra,0.0,0.0,0.0,0.0
2016,7,Raqqa,0.0,1.0,0.0,0.0
2016,7,Sweida,0.0,0.0,0.0,0.0
2016,7,Tartous,0.0,0.0,0.0,0.0
2016,8,Aleppo,12.0,46.0,3.0,13.0
2016,8,Damascus,1.0,5.0,0.0,1.0
2016,8,Damascus Suburbs,2.0,67.0,7.0,6.0
2016,8,Daraa,1.0,26.0,1.0,0.0
2016,8,Deir Ezzor,3.0,23.0,0.0,5.0
2016,8,Hama,1.0,15.0,1.0,1.0
2016,8,Hasakeh,0.0,3.0,0.0,0.0
2016,8,Homs,2.0,8.0,0.0,2.0
